player_id,team,disposals_avg_last3,disposals_avg_last5,disposals_avg_last10,goals_avg_last3,goals_avg_last5,goals_avg_last10,fantasy_avg_last3,fantasy_avg_last5,fantasy_avg_last10,games_played_prior,home_away,win_rate_last5,ladder_rank_pre,rest_days
45439,St Kilda Saints,9.0,5.666666666666667,6.875,1.0,1.0,1.3333333333333333,26.666666666666668,25.2,36.9,42,A,0.2,1.0,196.0
45586,West Coast Eagles,17.5,12.5,14.88888888888889,2.5,2.3333333333333335,1.875,56.333333333333336,48.2,62.3,155,A,0.2,1.0,203.0
45690,Melbourne Demons,13.666666666666666,15.8,18.8,,,1.0,41.333333333333336,49.2,61.2,126,A,0.6,4.0,6.0
45789,Fremantle Dockers,7.666666666666667,6.2,5.333333333333333,,,,34.666666666666664,27.6,24.3,24,H,0.0,7.0,6.0
45866,Brisbane Lions,5.0,5.0,7.3,1.0,1.0,1.0,23.333333333333332,23.4,33.6,78,H,0.4,4.0,7.0
45718,Collingwood Magpies,18.0,13.6,12.0,,1.0,1.5,59.0,48.2,44.8,106,H,0.0,8.0,6.0
45571,Fremantle Dockers,2.0,3.6666666666666665,5.125,,2.0,2.0,8.333333333333334,14.8,24.5,40,A,0.0,8.0,7.0
45808,Port Adelaide Power,7.333333333333333,6.6,8.9,,1.0,1.0,27.666666666666668,26.4,36.9,23,H,0.8,1.0,8.0
45515,Port Adelaide Power,7.666666666666667,7.4,8.3,1.0,1.0,1.0,30.0,32.0,34.9,18,A,0.6,3.0,6.0
45740,North Melbourne Kangaroos,4.666666666666667,5.0,4.6,1.0,1.0,1.0,24.333333333333332,27.6,23.0,43,H,0.2,8.0,7.0
45376,Carlton Blues,3.5,3.5,3.5,,,,10.0,10.0,10.0,3,H,0.8,3.0,7.0
45421,Sydney Swans,9.333333333333334,10.6,8.9,1.0,1.0,1.1428571428571428,40.0,44.2,39.5,50,A,0.2,4.0,8.0
45364,Richmond Tigers,12.0,12.8,11.4,2.0,1.6666666666666667,1.5,53.333333333333336,53.6,45.0,23,H,0.4,2.0,6.0
45541,Collingwood Magpies,7.0,4.75,5.0,,,1.0,29.333333333333332,21.4,23.0,6,A,0.0,8.0,6.0
45411,Port Adelaide Power,4.0,4.5,4.5,,,,15.0,18.5,18.5,4,H,0.4,4.0,6.0
45349,Essendon Bombers,9.333333333333334,10.8,9.7,1.0,1.0,1.0,41.666666666666664,43.0,39.4,51,H,0.6,1.0,6.0
45379,Brisbane Lions,20.333333333333332,19.6,22.7,1.0,1.0,1.75,77.0,73.8,84.6,84,A,0.8,2.0,8.0
45920,Melbourne Demons,16.0,17.6,17.7,1.0,1.3333333333333333,1.4285714285714286,57.0,62.8,67.6,161,A,0.6,3.0,7.0
45769,Port Adelaide Power,8.0,8.6,10.4,1.5,1.3333333333333333,1.3333333333333333,38.0,34.6,40.7,160,A,0.2,5.0,8.0
45840,North Melbourne Kangaroos,12.333333333333334,13.0,15.7,1.3333333333333333,1.3333333333333333,1.6666666666666667,61.333333333333336,57.8,65.2,201,H,1.0,2.0,8.0
45698,Melbourne Demons,8.666666666666666,8.0,9.7,1.3333333333333333,1.4,2.5,45.0,39.6,56.9,225,A,0.2,3.0,10.0
45490,Essendon Bombers,13.666666666666666,11.2,12.3,,,,42.666666666666664,34.8,41.4,100,A,0.6,1.0,8.0
45479,Hawthorn Hawks,4.666666666666667,4.5,4.5,,,,20.666666666666668,17.75,17.75,4,A,0.4,5.0,7.0
45964,Carlton Blues,13.333333333333334,12.8,14.8,1.5,2.25,1.8333333333333333,52.0,57.2,56.0,62,A,0.4,4.0,6.0
45494,Adelaide Crows,5.666666666666667,5.2,6.777777777777778,1.0,1.0,1.5,33.0,25.6,30.6,38,H,0.2,6.0,7.0
45535,Collingwood Magpies,8.333333333333334,7.0,6.5,,1.0,1.0,30.0,28.8,24.8,18,A,0.2,10.0,8.0
45678,Carlton Blues,10.0,8.25,10.333333333333334,,,,26.666666666666668,19.6,30.4,17,H,0.4,3.0,6.0
45550,Brisbane Lions,7.333333333333333,9.4,11.3,,,1.0,30.333333333333332,39.6,46.8,139,A,0.6,3.0,7.0
45587,St Kilda Saints,11.0,9.2,9.333333333333334,1.0,1.0,1.25,39.0,31.8,34.0,37,H,0.2,4.0,7.0
45702,West Coast Eagles,11.0,11.0,11.0,1.0,1.0,1.0,43.333333333333336,38.6,42.0,200,A,0.6,1.0,7.0
45676,Hawthorn Hawks,15.0,10.0,10.25,,,1.0,41.0,34.6,40.4,10,A,0.2,5.0,7.0
45967,Collingwood Magpies,10.333333333333334,14.0,15.2,1.0,1.0,1.6666666666666667,38.0,48.2,56.1,69,H,0.4,6.0,7.0
45546,Collingwood Magpies,14.5,16.5,17.0,,,,44.333333333333336,52.4,54.8,35,H,0.4,6.0,7.0
45822,Collingwood Magpies,10.333333333333334,8.6,8.333333333333334,,,,34.666666666666664,28.6,27.0,18,A,0.4,8.0,6.0
45918,St Kilda Saints,14.0,10.8,10.5,,1.0,1.0,56.666666666666664,45.6,40.5,10,A,0.4,3.0,8.0
45483,Brisbane Lions,7.666666666666667,9.0,10.444444444444445,,,,34.0,38.0,41.0,64,A,0.8,1.0,7.0
45930,Hawthorn Hawks,9.666666666666666,8.8,7.125,,,,36.333333333333336,32.8,24.444444444444443,9,H,0.2,5.0,7.0
45402,St Kilda Saints,8.5,9.25,9.555555555555555,,,1.0,25.333333333333332,31.0,36.6,21,A,0.4,3.0,8.0
45655,Melbourne Demons,13.666666666666666,13.25,9.666666666666666,1.0,1.3333333333333333,1.2857142857142858,44.333333333333336,44.2,37.5,104,A,0.0,8.0,6.0
45805,Adelaide Crows,8.333333333333334,7.8,7.777777777777778,,,1.5,45.666666666666664,47.4,47.9,130,A,0.4,4.0,7.0
45700,Fremantle Dockers,6.333333333333333,8.0,8.0,2.0,1.6666666666666667,1.6666666666666667,37.0,45.25,45.25,4,A,0.4,6.0,8.0
45704,Fremantle Dockers,7.333333333333333,7.4,9.6,,,,28.333333333333332,28.4,35.0,115,A,0.4,6.0,8.0
45801,Geelong Cats,15.666666666666666,13.0,17.88888888888889,1.0,1.0,1.0,61.0,49.2,68.6,123,H,0.6,4.0,8.0
45473,Carlton Blues,11.0,9.5,9.0,1.0,1.0,1.0,40.333333333333336,34.8,33.4,103,H,0.6,2.0,6.0
45517,Geelong Cats,5.666666666666667,6.8,8.88888888888889,1.0,1.0,1.0,18.666666666666668,22.8,27.333333333333332,9,A,0.6,4.0,6.0
45795,Carlton Blues,6.0,7.0,6.555555555555555,5.0,5.0,3.0,40.666666666666664,36.0,38.2,78,H,0.6,2.0,6.0
45888,Melbourne Demons,4.666666666666667,6.2,6.2,,1.5,1.25,18.666666666666668,28.8,29.0,16,H,0.0,7.0,7.0
45370,Fremantle Dockers,7.0,8.0,7.555555555555555,,,,39.666666666666664,33.2,35.4,162,H,0.2,8.0,6.0
45911,Collingwood Magpies,12.666666666666666,9.6,12.5,,,,50.0,38.2,48.2,90,A,0.4,6.0,9.0
45929,Richmond Tigers,4.333333333333333,4.6,4.8,,,1.0,36.333333333333336,38.2,39.6,143,H,0.0,2.0,7.0
45760,Richmond Tigers,2.5,0.75,2.125,1.0,1.0,1.0,35.0,27.4,26.2,23,H,0.0,2.0,7.0
45939,Melbourne Demons,12.333333333333334,15.8,18.0,1.5,2.0,2.0,53.333333333333336,59.8,66.2,232,A,0.0,7.0,7.0
45457,Collingwood Magpies,9.333333333333334,11.6,14.6,2.0,2.0,1.75,35.666666666666664,45.2,55.7,74,H,0.2,8.0,6.0
45908,Essendon Bombers,9.333333333333334,8.2,9.3,,,1.0,40.333333333333336,36.2,37.9,108,H,1.0,1.0,8.0
45871,Melbourne Demons,4.666666666666667,5.6,6.3,,,,15.0,24.8,24.4,161,A,0.0,7.0,7.0
45351,St Kilda Saints,18.333333333333332,14.4,12.2,1.0,1.0,1.4,61.0,48.8,49.7,117,A,0.2,6.0,7.0
45787,Adelaide Crows,3.3333333333333335,5.2,5.7,,,,15.666666666666666,24.0,24.2,49,H,0.4,5.0,7.0
45373,Adelaide Crows,11.0,11.6,8.8,1.0,1.0,1.3333333333333333,38.333333333333336,41.6,36.0,93,H,0.4,5.0,7.0
45431,Fremantle Dockers,8.666666666666666,6.4,6.222222222222222,1.0,1.0,1.0,42.333333333333336,28.4,27.3,10,A,0.0,6.0,8.0
45900,North Melbourne Kangaroos,3.3333333333333335,4.5,6.888888888888889,,2.0,1.25,13.666666666666666,17.6,25.9,14,A,0.8,1.0,7.0
45621,Adelaide Crows,6.333333333333333,8.0,12.4,1.0,1.0,1.0,22.666666666666668,31.0,46.4,152,H,0.4,5.0,7.0
45675,Adelaide Crows,15.0,12.2,15.0,4.0,4.0,1.8,71.66666666666667,55.0,61.4,115,H,0.4,5.0,7.0
45580,Hawthorn Hawks,12.333333333333334,12.8,11.0,1.0,1.0,1.0,36.333333333333336,39.4,35.6,93,H,0.8,3.0,8.0
45383,Port Adelaide Power,5.666666666666667,6.0,6.5,1.0,1.0,1.0,40.666666666666664,44.4,43.7,124,A,0.4,3.0,7.0
45415,Port Adelaide Power,5.333333333333333,7.2,6.0,3.0,2.0,2.0,24.666666666666668,36.2,29.5,74,A,0.4,3.0,7.0
45891,Essendon Bombers,7.333333333333333,7.8,7.4,,,1.0,49.666666666666664,51.2,44.4,159,A,1.0,1.0,13.0
45684,North Melbourne Kangaroos,5.333333333333333,8.0,9.0,,,,21.0,32.6,39.8,199,H,1.0,1.0,8.0
45597,Carlton Blues,5.333333333333333,4.6,7.3,,,1.0,18.666666666666668,18.6,33.1,172,A,0.6,2.0,7.0
45423,Melbourne Demons,10.666666666666666,11.4,15.6,1.6666666666666667,1.5,1.4,40.666666666666664,45.8,57.4,80,A,0.0,1.0,193.0
45867,North Melbourne Kangaroos,3.0,8.0,7.142857142857143,1.0,1.6666666666666667,1.4,4.333333333333333,29.6,27.6,244,H,1.0,1.0,167.0
45848,Richmond Tigers,13.0,11.8,7.8,,,1.0,37.0,34.6,24.0,47,H,0.4,1.0,8.0
46247,North Melbourne Kangaroos,10.0,10.0,10.0,,,,37.0,37.0,37.0,2,A,0.6,2.0,7.0
45407,Brisbane Lions,5.666666666666667,6.6,9.3,1.0,1.0,1.0,28.666666666666668,28.4,40.6,47,A,0.6,2.0,6.0
45440,Melbourne Demons,7.333333333333333,5.8,7.666666666666667,4.0,3.0,3.4285714285714284,43.333333333333336,31.4,40.9,76,A,0.2,5.0,9.0
46027,Port Adelaide Power,,,,,,,,,,0,A,0.2,8.0,8.0
45778,Sydney Swans,7.666666666666667,8.4,10.0,1.5,1.5,1.8,31.666666666666668,36.2,40.6,113,H,0.6,1.0,6.0
45502,Adelaide Crows,8.333333333333334,6.8,6.3,,,1.0,35.666666666666664,29.6,26.5,64,A,0.0,8.0,7.0
45657,Hawthorn Hawks,8.666666666666666,7.6,11.1,1.0,1.0,1.1666666666666667,39.333333333333336,35.6,52.0,73,H,0.6,7.0,7.0
46279,Brisbane Lions,9.0,9.0,9.0,,,,34.0,34.0,34.0,1,A,0.4,1.0,8.0
46276,Hawthorn Hawks,,,,,,,,,,0,A,0.4,5.0,8.0
45670,West Coast Eagles,10.666666666666666,11.2,10.7,,1.5,2.0,36.666666666666664,42.8,45.4,214,A,0.4,3.0,8.0
45868,Melbourne Demons,14.0,10.0,7.625,1.0,1.0,1.0,35.0,28.0,25.0,139,A,0.6,2.0,8.0
45516,Sydney Swans,11.333333333333334,12.8,14.3,2.0,2.0,1.5,42.333333333333336,46.8,51.7,82,H,0.4,3.0,6.0
45892,Western Bulldogs,7.666666666666667,8.4,8.6,3.0,3.0,1.6666666666666667,30.333333333333332,33.8,35.2,102,A,0.4,3.0,8.0
45699,Western Bulldogs,6.0,6.0,6.0,1.5,1.5,1.5,31.666666666666668,28.25,28.25,4,A,0.4,3.0,8.0
46013,West Coast Eagles,,,,,,,,,,0,A,0.4,1.0,8.0
45322,North Melbourne Kangaroos,7.0,7.333333333333333,5.125,,1.0,1.0,16.0,20.2,15.2,26,H,1.0,1.0,6.0
45762,Port Adelaide Power,8.0,9.8,14.8,,2.5,2.4,22.666666666666668,34.8,59.3,49,H,0.0,5.0,6.0
45444,Geelong Cats,9.333333333333334,10.8,11.4,,,,40.666666666666664,44.2,45.3,52,A,0.4,4.0,7.0
45324,Geelong Cats,15.666666666666666,14.2,19.8,2.0,2.0,1.8,69.33333333333333,60.0,78.1,55,A,0.4,4.0,7.0
45697,Geelong Cats,10.0,11.2,11.9,1.0,1.0,1.0,49.666666666666664,50.4,53.4,71,A,0.4,4.0,7.0
45482,North Melbourne Kangaroos,6.0,6.6,7.75,1.5,1.5,2.0,41.333333333333336,38.0,37.4,71,A,0.8,2.0,6.0
45792,Collingwood Magpies,8.0,7.5,12.777777777777779,1.5,1.3333333333333333,1.1666666666666667,38.333333333333336,33.4,46.2,95,A,0.0,3.0,8.0
46301,Collingwood Magpies,,,,,,,,,,0,H,0.0,3.0,6.0
45708,Brisbane Lions,5.666666666666667,6.5,10.125,,,,41.333333333333336,50.2,52.1,57,H,0.4,3.0,6.0
46006,Collingwood Magpies,,,,,,,,,,0,H,0.0,3.0,6.0
45372,Port Adelaide Power,15.333333333333334,15.8,16.0,,,1.0,57.666666666666664,56.8,58.3,90,A,0.0,6.0,9.0
45601,West Coast Eagles,6.0,5.666666666666667,6.5,,,,13.0,11.4,13.5,6,A,0.6,2.0,6.0
45869,Carlton Blues,10.666666666666666,10.4,11.5,,,1.0,39.666666666666664,37.2,41.8,199,A,1.0,1.0,6.0
45511,Melbourne Demons,22.0,23.8,22.3,1.0,1.0,1.2,74.33333333333333,86.8,81.5,142,H,0.4,3.0,6.0
45726,Geelong Cats,4.0,4.0,4.0,,,,17.0,17.0,17.0,3,A,0.2,3.0,8.0
45905,West Coast Eagles,4.666666666666667,6.6,7.0,,,,18.333333333333332,30.2,27.6,32,H,0.4,1.0,7.0
45776,Collingwood Magpies,9.0,8.5,8.5,3.0,2.0,2.0,39.333333333333336,37.5,37.5,4,A,0.0,3.0,7.0
45615,Collingwood Magpies,14.0,11.25,7.888888888888889,,,1.0,39.666666666666664,36.6,29.1,15,A,0.0,3.0,7.0
46035,St Kilda Saints,7.5,8.333333333333334,7.857142857142857,1.0,1.0,1.2,26.0,28.6,30.3,11,A,0.2,8.0,7.0
45320,Sydney Swans,6.333333333333333,7.0,8.3,1.0,1.6666666666666667,1.8,22.666666666666668,30.0,36.4,227,H,0.4,6.0,7.0
45419,Hawthorn Hawks,9.666666666666666,8.0,6.5,1.0,1.0,1.0,43.333333333333336,31.8,28.2,75,H,0.4,4.0,7.0
45755,St Kilda Saints,10.0,8.2,9.5,,,,39.0,32.0,39.3,214,A,0.2,2.0,5.0
45696,Geelong Cats,6.666666666666667,8.6,8.88888888888889,2.0,2.0,2.0,24.666666666666668,35.8,36.3,61,H,0.4,3.0,6.0
46350,Richmond Tigers,7.333333333333333,7.333333333333333,7.333333333333333,1.0,1.0,1.0,24.666666666666668,24.666666666666668,24.666666666666668,3,A,0.8,1.0,6.0
45369,Sydney Swans,11.666666666666666,11.4,10.6,,,1.0,43.0,41.2,39.5,27,A,0.2,4.0,7.0
45506,Richmond Tigers,5.666666666666667,5.8,7.2,1.0,1.5,1.2857142857142858,27.333333333333332,29.2,33.6,27,A,0.6,2.0,6.0
45417,Brisbane Lions,13.0,13.0,11.777777777777779,,1.0,1.5,52.666666666666664,52.4,45.9,182,H,0.6,4.0,8.0
46238,West Coast Eagles,12.0,12.0,12.0,,,,43.0,43.0,43.0,1,H,0.2,6.0,8.0
46237,Geelong Cats,5.333333333333333,8.0,8.857142857142858,1.0,1.6666666666666667,1.5,19.333333333333332,36.4,38.285714285714285,7,A,0.6,1.0,6.0
45565,Geelong Cats,6.5,6.75,7.0,2.0,2.0,1.4,45.333333333333336,50.8,52.2,75,A,0.6,1.0,6.0
45531,Essendon Bombers,7.666666666666667,6.6,10.9,1.0,1.0,1.3333333333333333,26.0,23.2,38.9,109,A,1.0,1.0,7.0
45484,Port Adelaide Power,9.666666666666666,8.2,11.6,,,1.0,30.666666666666668,27.8,44.6,54,A,0.6,6.0,7.0
45853,Richmond Tigers,5.0,5.8,7.3,,1.0,1.25,21.0,22.4,29.5,63,H,0.4,3.0,7.0
45780,Sydney Swans,10.666666666666666,8.4,8.5,1.0,1.0,1.0,57.333333333333336,44.6,40.4,86,H,0.4,7.0,8.0
45953,Collingwood Magpies,7.333333333333333,12.8,11.5,,3.0,2.5,31.333333333333332,59.2,53.8,140,A,0.2,7.0,9.0
46034,North Melbourne Kangaroos,5.666666666666667,6.4,7.555555555555555,1.0,1.0,1.5,32.0,30.8,31.1,113,H,0.6,1.0,7.0
45661,Brisbane Lions,19.0,18.5,16.555555555555557,,1.0,1.0,34.666666666666664,38.6,42.7,218,H,0.6,3.0,7.0
45971,Western Bulldogs,5.0,6.2,6.555555555555555,2.0,2.0,1.5,28.333333333333332,28.4,27.9,147,A,0.4,2.0,7.0
45951,Collingwood Magpies,11.333333333333334,10.4,10.5,,,1.0,43.333333333333336,37.8,40.3,22,A,0.2,5.0,7.0
45730,Brisbane Lions,11.333333333333334,9.2,9.777777777777779,2.0,2.0,1.6,53.0,38.8,43.3,85,H,0.6,3.0,7.0
45882,Geelong Cats,10.333333333333334,10.0,9.0,,,,44.333333333333336,43.0,35.1,17,A,0.4,2.0,6.0
45347,West Coast Eagles,8.666666666666666,6.6,6.7,,1.0,1.0,39.666666666666664,31.4,30.5,23,A,0.2,4.0,6.0
46041,Carlton Blues,,,,,,,,,,0,H,1.0,2.0,6.0
45785,Collingwood Magpies,11.333333333333334,9.6,12.1,,1.0,1.0,44.333333333333336,38.6,46.7,85,A,0.2,7.0,6.0
45996,West Coast Eagles,6.0,6.0,6.0,,,,25.0,25.0,25.0,2,H,0.2,6.0,8.0
45751,St Kilda Saints,6.0,7.4,9.5,1.0,1.0,2.2,26.0,29.8,43.5,87,A,0.2,6.0,7.0
45389,St Kilda Saints,12.0,11.6,10.5,1.5,1.6666666666666667,1.5,54.333333333333336,52.0,45.0,107,A,0.2,6.0,6.0
46043,Adelaide Crows,12.0,13.666666666666666,13.666666666666666,,1.0,1.0,33.666666666666664,42.0,42.0,4,A,0.4,4.0,6.0
45926,Hawthorn Hawks,10.333333333333334,16.2,19.88888888888889,1.0,1.0,1.25,42.0,61.8,75.9,77,H,0.6,2.0,7.0
45916,Adelaide Crows,6.333333333333333,5.8,6.4,1.0,1.3333333333333333,1.6,49.0,51.8,48.7,50,A,0.4,4.0,6.0
45591,Brisbane Lions,13.666666666666666,14.6,13.1,,1.0,1.0,76.33333333333333,78.8,70.8,124,H,0.6,2.0,6.0
45786,Carlton Blues,3.3333333333333335,3.8,4.777777777777778,,,1.0,39.333333333333336,38.2,39.6,145,A,0.6,1.0,9.0
46309,North Melbourne Kangaroos,1.0,1.0,1.0,,,,-3.0,-3.0,-3.0,1,A,0.8,2.0,8.0
45602,Melbourne Demons,10.666666666666666,15.2,14.6,,,,33.0,48.2,46.0,112,H,0.8,3.0,7.0
45960,Carlton Blues,2.6666666666666665,3.0,6.1,,,2.0,7.666666666666667,9.2,22.8,43,A,0.6,1.0,9.0
45386,Collingwood Magpies,12.333333333333334,10.6,9.8,1.0,1.0,1.3333333333333333,50.666666666666664,44.6,45.6,253,H,0.2,7.0,6.0
45455,Collingwood Magpies,10.333333333333334,10.2,13.3,,,,36.666666666666664,33.4,43.8,245,H,0.2,7.0,6.0
45913,Fremantle Dockers,8.333333333333334,6.6,7.1,1.5,1.5,1.25,41.0,33.6,33.7,14,A,0.4,6.0,6.0
46040,St Kilda Saints,13.0,12.2,8.9,2.0,2.0,2.0,51.333333333333336,48.2,34.5,55,H,0.2,8.0,7.0
45588,St Kilda Saints,7.333333333333333,5.8,7.3,1.6666666666666667,1.75,2.4444444444444446,43.333333333333336,33.4,44.5,62,H,0.2,8.0,7.0
45746,Fremantle Dockers,15.0,12.8,12.5,,1.0,1.0,56.666666666666664,51.8,53.4,42,A,0.4,6.0,6.0
45478,Essendon Bombers,13.333333333333334,14.2,14.5,,,,46.0,47.6,49.6,185,A,0.8,1.0,8.0
45618,Adelaide Crows,12.0,9.4,14.3,,,3.0,42.0,32.6,45.7,117,H,0.4,4.0,8.0
45489,West Coast Eagles,6.333333333333333,7.75,15.333333333333334,3.0,2.3333333333333335,1.8333333333333333,31.666666666666668,46.0,64.8,67,H,0.2,5.0,7.0
45413,Adelaide Crows,12.333333333333334,10.25,8.75,1.0,1.0,1.0,45.333333333333336,31.4,32.6,138,H,0.4,4.0,8.0
45728,West Coast Eagles,11.666666666666666,12.4,15.6,,,,47.333333333333336,48.8,56.7,266,H,0.2,5.0,7.0
45652,Adelaide Crows,11.333333333333334,9.5,10.666666666666666,1.0,1.0,1.0,42.333333333333336,28.4,33.6,132,H,0.4,4.0,8.0
45907,West Coast Eagles,5.333333333333333,6.4,8.3,,1.0,1.0,24.666666666666668,31.2,34.3,98,H,0.2,5.0,7.0
45437,Adelaide Crows,16.333333333333332,22.4,21.22222222222222,,1.0,1.0,66.66666666666667,91.8,90.5,98,H,0.4,4.0,8.0
45466,Port Adelaide Power,2.0,2.0,2.75,,,,12.333333333333334,6.8,10.3,57,A,0.4,6.0,7.0
45906,Geelong Cats,5.666666666666667,7.8,8.8,,1.0,1.3333333333333333,25.333333333333332,36.6,41.1,240,A,0.6,1.0,6.0
45418,North Melbourne Kangaroos,3.0,4.6,5.7,,,1.0,16.666666666666668,19.6,24.8,71,A,0.6,2.0,7.0
45650,Western Bulldogs,7.666666666666667,6.4,7.333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,46.333333333333336,36.0,41.4,176,A,0.6,3.0,8.0
45980,Western Bulldogs,15.666666666666666,14.4,11.1,,1.0,1.0,82.33333333333333,84.8,60.9,236,A,0.6,3.0,8.0
45981,Hawthorn Hawks,13.666666666666666,10.6,11.7,,,,67.33333333333333,55.0,61.0,141,A,0.8,2.0,7.0
45877,North Melbourne Kangaroos,0.0,2.25,2.7777777777777777,,1.5,1.75,24.333333333333332,38.0,35.2,234,A,0.4,1.0,7.0
45385,Carlton Blues,12.333333333333334,14.8,16.3,1.5,1.3333333333333333,1.25,55.666666666666664,57.6,55.9,176,A,0.4,2.0,7.0
45352,Essendon Bombers,15.333333333333334,14.0,14.1,1.5,1.3333333333333333,1.25,58.0,57.0,53.9,237,H,0.8,1.0,7.0
45311,North Melbourne Kangaroos,12.0,9.25,11.125,1.5,1.5,2.0,46.0,40.2,47.2,109,H,0.4,1.0,217.0
45935,Carlton Blues,2.6666666666666665,4.25,4.25,1.0,1.0,1.0,11.666666666666666,18.25,18.25,4,H,0.4,2.0,5.0
45889,Geelong Cats,19.333333333333332,21.4,16.5,1.5,1.3333333333333333,1.2,87.33333333333333,86.4,70.4,67,A,0.6,1.0,8.0
45945,Essendon Bombers,7.333333333333333,6.5,8.222222222222221,,1.0,1.0,29.666666666666668,24.2,32.7,126,A,0.8,2.0,8.0
44797,Collingwood Magpies,,,,,,,,,,0,H,0.6,2.0,6.0
46274,Collingwood Magpies,,,,,,,,,,0,H,0.6,2.0,6.0
45326,Carlton Blues,7.333333333333333,6.6,8.6,2.0,1.5,1.3333333333333333,24.333333333333332,24.0,34.5,17,H,0.6,1.0,9.0
45427,Brisbane Lions,9.0,10.4,10.4,1.0,1.3333333333333333,1.3333333333333333,34.666666666666664,46.2,46.2,5,A,0.4,3.0,7.0
45459,Carlton Blues,8.333333333333334,8.8,7.9,,,1.5,25.666666666666668,26.6,27.4,14,H,0.4,2.0,7.0
45784,Adelaide Crows,7.333333333333333,5.8,7.0,,1.0,1.0,22.333333333333332,21.0,21.0,8,H,0.2,4.0,7.0
46244,North Melbourne Kangaroos,11.333333333333334,11.4,10.5,,,,48.333333333333336,44.6,37.7,82,A,0.2,4.0,6.0
45758,Geelong Cats,10.0,8.8,8.1,1.0,1.3333333333333333,1.5,40.333333333333336,40.4,39.3,128,A,0.4,4.0,6.0
45691,Geelong Cats,9.333333333333334,10.8,9.5,1.0,1.0,1.0,42.666666666666664,45.8,37.9,33,A,0.4,4.0,6.0
45819,Richmond Tigers,5.5,5.0,5.666666666666667,2.0,2.0,1.5,19.0,21.6,22.4,19,H,0.8,2.0,8.0
45315,Sydney Swans,8.666666666666666,10.6,11.7,1.3333333333333333,1.8,2.0,38.666666666666664,50.0,58.4,66,H,0.4,2.0,8.0
44775,Adelaide Crows,11.0,11.0,11.0,1.0,1.0,1.0,44.0,44.0,44.0,1,A,0.6,2.0,6.0
46272,Adelaide Crows,11.0,11.0,11.0,1.0,1.0,1.0,44.0,44.0,44.0,1,A,0.6,2.0,6.0
45947,St Kilda Saints,4.666666666666667,7.4,8.9,1.0,1.3333333333333333,1.6,22.666666666666668,34.0,37.0,22,A,0.2,6.0,7.0
45800,Brisbane Lions,17.666666666666668,15.4,11.3,1.0,1.0,1.0,79.0,71.2,51.1,24,H,0.6,3.0,7.0
43426,Adelaide Crows,8.333333333333334,8.333333333333334,8.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.666666666666664,36.666666666666664,36.666666666666664,3,A,0.8,3.0,8.0
46019,Adelaide Crows,8.333333333333334,8.333333333333334,8.333333333333334,1.0,1.0,1.0,36.666666666666664,36.666666666666664,36.666666666666664,3,A,0.8,3.0,8.0
45328,Geelong Cats,4.333333333333333,4.0,4.0,1.0,1.6666666666666667,1.6666666666666667,26.0,28.5,28.5,4,H,0.2,4.0,7.0
45488,Fremantle Dockers,6.333333333333333,10.4,12.2,1.5,1.3333333333333333,1.2,31.333333333333332,46.0,49.0,49,H,0.0,6.0,7.0
45374,Fremantle Dockers,20.333333333333332,20.2,19.7,1.0,1.0,1.0,76.0,80.4,76.3,22,H,0.0,6.0,7.0
45436,Melbourne Demons,10.0,11.6,11.2,,,1.0,35.0,39.4,40.4,42,H,0.4,1.0,9.0
45613,Melbourne Demons,5.666666666666667,6.75,7.555555555555555,,,,25.333333333333332,31.6,32.2,157,A,0.2,2.0,6.0
45804,Melbourne Demons,3.0,4.8,7.8,2.0,2.0,2.6666666666666665,18.0,25.8,34.5,17,A,0.2,2.0,6.0
45637,West Coast Eagles,19.0,14.8,14.2,1.0,1.0,1.0,66.0,53.0,52.4,242,A,0.0,2.0,13.0
45901,Sydney Swans,9.333333333333334,12.6,11.5,1.0,1.0,1.1666666666666667,43.333333333333336,51.0,47.1,77,H,0.6,2.0,8.0
45438,Western Bulldogs,14.666666666666666,13.0,13.5,1.0,1.0,1.0,59.0,53.8,54.4,44,H,0.6,2.0,6.0
45538,St Kilda Saints,14.5,14.5,14.555555555555555,,,1.5,55.333333333333336,56.0,54.8,83,A,0.2,7.0,6.0
45928,West Coast Eagles,8.0,8.2,11.444444444444445,1.0,1.0,1.25,38.666666666666664,43.8,60.3,128,A,0.2,7.0,6.0
45815,Fremantle Dockers,9.333333333333334,11.5,10.444444444444445,,,,38.666666666666664,40.2,38.3,127,H,0.0,6.0,8.0
45850,St Kilda Saints,13.666666666666666,11.8,9.9,,1.0,1.0,55.0,50.2,39.7,59,H,0.2,2.0,6.0
45752,Fremantle Dockers,9.333333333333334,9.0,7.4,3.3333333333333335,2.8,2.888888888888889,63.0,58.2,48.7,164,A,0.0,8.0,6.0
46134,Collingwood Magpies,,,,,,,,,,0,H,0.6,3.0,8.0
44047,Collingwood Magpies,,,,,,,,,,0,H,0.6,3.0,8.0
45491,Western Bulldogs,2.6666666666666665,3.25,3.7777777777777777,,,1.0,14.666666666666666,19.8,19.8,13,A,0.6,5.0,7.0
45849,Western Bulldogs,13.333333333333334,11.8,18.3,1.0,1.0,1.0,56.333333333333336,43.6,67.0,210,A,0.6,5.0,7.0
